Time,PolarN,PolarS,AxialDP,EqDP
2018-01-05T00:00:00.000,2.481,-3.204,1.594,0.079
2018-01-05T06:00:00.000,2.477,-3.217,1.590,0.077
2018-01-05T12:00:00.000,2.477,-3.231,1.585,0.082
2018-01-05T18:00:00.000,2.475,-3.233,1.588,0.086
2018-01-06T00:00:00.000,2.471,-3.234,1.585,0.085
2018-01-06T06:00:00.000,2.469,-3.237,1.585,0.089
2018-01-06T12:00:00.000,2.463,-3.238,1.587,0.091
2018-01-06T18:00:00.000,2.459,-3.243,1.592,0.094
2018-01-07T00:00:00.000,2.455,-3.237,1.587,0.098
2018-01-07T06:00:00.000,2.447,-3.218,1.591,0.113
2018-01-07T12:00:00.000,2.444,-3.212,1.587,0.124
2018-01-07T18:00:00.000,2.445,-3.206,1.584,0.137
2018-01-08T00:00:00.000,2.449,-3.200,1.586,0.143
2018-01-08T06:00:00.000,2.446,-3.198,1.591,0.147
2018-01-08T12:00:00.000,2.443,-3.198,1.595,0.147
2018-01-08T18:00:00.000,2.443,-3.195,1.581,0.151
2018-01-09T00:00:00.000,2.443,-3.206,1.595,0.161
2018-01-09T06:00:00.000,2.437,-3.198,1.588,0.165
2018-01-09T12:00:00.000,2.439,-3.182,1.590,0.170
2018-01-09T18:00:00.000,2.438,-3.169,1.596,0.181
2018-01-10T00:00:00.000,2.443,-3.169,1.600,0.186
2018-01-10T06:00:00.000,2.439,-3.173,1.598,0.185
2018-01-10T12:00:00.000,2.443,-3.167,1.591,0.170
2018-01-10T18:00:00.000,2.444,-3.160,1.586,0.167
2018-01-11T00:00:00.000,2.445,-3.160,1.589,0.165
2018-01-11T06:00:00.000,2.442,-3.170,1.606,0.163
2018-01-11T12:00:00.000,2.442,-3.180,1.598,0.154
2018-01-11T18:00:00.000,2.452,-3.185,1.604,0.141
2018-01-12T00:00:00.000,2.459,-3.183,1.609,0.146
2018-01-12T06:00:00.000,2.457,-3.177,1.606,0.140
2018-01-12T12:00:00.000,2.454,-3.186,1.609,0.140
2018-01-12T18:00:00.000,2.453,-3.175,1.601,0.139
2018-01-13T00:00:00.000,2.452,-3.183,1.613,0.146
2018-01-13T06:00:00.000,2.454,-3.198,1.617,0.161
2018-01-13T12:00:00.000,2.455,-3.189,1.598,0.159
2018-01-13T18:00:00.000,2.462,-3.185,1.600,0.155
2018-01-14T00:00:00.000,2.458,-3.192,1.607,0.157
2018-01-14T06:00:00.000,2.457,-3.186,1.612,0.170
2018-01-14T12:00:00.000,2.456,-3.184,1.604,0.154
2018-01-14T18:00:00.000,2.452,-3.189,1.613,0.156
2018-01-15T00:00:00.000,2.450,-3.187,1.620,0.171
2018-01-15T06:00:00.000,2.457,-3.183,1.623,0.172
2018-01-15T12:00:00.000,2.456,-3.182,1.611,0.167
2018-01-15T18:00:00.000,2.458,-3.185,1.599,0.161
2018-01-16T00:00:00.000,2.455,-3.180,1.616,0.168
2018-01-16T06:00:00.000,2.454,-3.184,1.618,0.178
2018-01-16T12:00:00.000,2.455,-3.192,1.617,0.179
2018-01-16T18:00:00.000,2.457,-3.188,1.609,0.159
2018-01-17T00:00:00.000,2.465,-3.182,1.622,0.166
2018-01-17T06:00:00.000,2.471,-3.181,1.623,0.167
2018-01-17T12:00:00.000,2.467,-3.178,1.615,0.170
2018-01-17T18:00:00.000,2.466,-3.171,1.617,0.168
2018-01-18T00:00:00.000,2.464,-3.166,1.622,0.169
2018-01-18T06:00:00.000,2.458,-3.164,1.613,0.175
2018-01-18T12:00:00.000,2.458,-3.169,1.588,0.170
2018-01-18T18:00:00.000,2.452,-3.157,1.582,0.179
2018-01-19T00:00:00.000,2.458,-3.155,1.603,0.190
2018-01-19T06:00:00.000,2.462,-3.159,1.604,0.193
2018-01-19T12:00:00.000,2.462,-3.150,1.593,0.194
2018-01-19T18:00:00.000,2.469,-3.140,1.588,0.197
2018-01-20T00:00:00.000,2.473,-3.138,1.589,0.199
2018-01-20T06:00:00.000,2.465,-3.135,1.596,0.198
2018-01-20T12:00:00.000,2.461,-3.134,1.580,0.196
2018-01-20T18:00:00.000,2.459,-3.134,1.590,0.194
2018-01-21T00:00:00.000,2.461,-3.145,1.596,0.193
2018-01-21T06:00:00.000,2.456,-3.160,1.594,0.200
2018-01-21T12:00:00.000,2.457,-3.152,1.575,0.207
2018-01-21T18:00:00.000,2.463,-3.163,1.589,0.211
2018-01-22T00:00:00.000,2.467,-3.162,1.590,0.228
2018-01-22T06:00:00.000,2.466,-3.164,1.591,0.241
2018-01-22T12:00:00.000,2.470,-3.156,1.586,0.254
2018-01-22T18:00:00.000,2.470,-3.141,1.579,0.259
2018-01-23T00:00:00.000,2.478,-3.125,1.579,0.262
2018-01-23T06:00:00.000,2.482,-3.144,1.584,0.250
2018-01-23T12:00:00.000,2.485,-3.147,1.579,0.247
2018-01-23T18:00:00.000,2.492,-3.151,1.594,0.237
2018-01-24T00:00:00.000,2.492,-3.163,1.601,0.230
2018-01-24T06:00:00.000,2.496,-3.168,1.594,0.240
2018-01-24T12:00:00.000,2.496,-3.160,1.588,0.239
2018-01-24T18:00:00.000,2.494,-3.159,1.590,0.239
2018-01-25T00:00:00.000,2.492,-3.153,1.590,0.230
2018-01-25T06:00:00.000,2.489,-3.143,1.584,0.232
2018-01-25T12:00:00.000,2.484,-3.141,1.579,0.245
2018-01-25T18:00:00.000,2.484,-3.146,1.588,0.233
2018-01-26T00:00:00.000,2.485,-3.154,1.587,0.235
2018-01-26T06:00:00.000,2.475,-3.156,1.600,0.233
2018-01-26T12:00:00.000,2.481,-3.141,1.589,0.240
2018-01-26T18:00:00.000,2.478,-3.144,1.576,0.248
2018-01-27T00:00:00.000,2.482,-3.148,1.586,0.246
2018-01-27T06:00:00.000,2.482,-3.155,1.587,0.255
2018-01-27T12:00:00.000,2.483,-3.144,1.584,0.257
2018-01-27T18:00:00.000,2.484,-3.139,1.579,0.244
2018-01-28T00:00:00.000,2.483,-3.142,1.569,0.230
2018-01-28T06:00:00.000,2.488,-3.148,1.573,0.217
2018-01-28T12:00:00.000,2.487,-3.144,1.574,0.214
2018-01-28T18:00:00.000,2.492,-3.144,1.573,0.214
2018-01-29T00:00:00.000,2.486,-3.145,1.571,0.213
2018-01-29T06:00:00.000,2.479,-3.140,1.575,0.215
2018-01-29T12:00:00.000,2.479,-3.141,1.568,0.220
2018-01-29T18:00:00.000,2.483,-3.138,1.567,0.222
2018-01-30T00:00:00.000,2.485,-3.138,1.578,0.211
2018-01-30T06:00:00.000,2.483,-3.141,1.576,0.191
2018-01-30T12:00:00.000,2.484,-3.134,1.573,0.194
2018-01-30T18:00:00.000,2.481,-3.137,1.574,0.191
2018-01-31T00:00:00.000,2.484,-3.147,1.577,0.188
2018-01-31T06:00:00.000,2.484,-3.158,1.572,0.177
2018-01-31T12:00:00.000,2.485,-3.142,1.562,0.183
2018-01-31T18:00:00.000,2.480,-3.137,1.555,0.189
2018-02-01T00:00:00.000,2.476,-3.126,1.561,0.190
2018-02-01T06:00:00.000,2.472,-3.138,1.564,0.185
2018-02-01T12:00:00.000,2.476,-3.126,1.556,0.206
2018-02-01T18:00:00.000,2.476,-3.124,1.553,0.211
2018-02-02T00:00:00.000,2.474,-3.129,1.555,0.207
2018-02-02T06:00:00.000,2.470,-3.135,1.554,0.208
2018-02-02T12:00:00.000,2.476,-3.143,1.557,0.217
2018-02-02T18:00:00.000,2.476,-3.133,1.559,0.217
2018-02-03T00:00:00.000,2.471,-3.133,1.556,0.206
2018-02-03T06:00:00.000,2.471,-3.118,1.558,0.230
2018-02-03T12:00:00.000,2.469,-3.112,1.562,0.241
2018-02-03T18:00:00.000,2.470,-3.109,1.556,0.251
2018-02-04T00:00:00.000,2.466,-3.105,1.561,0.248
2018-02-04T06:00:00.000,2.467,-3.114,1.574,0.243
2018-02-04T12:00:00.000,2.470,-3.119,1.575,0.251
2018-02-04T18:00:00.000,2.468,-3.120,1.571,0.258
2018-02-05T00:00:00.000,2.463,-3.125,1.570,0.255
2018-02-05T06:00:00.000,2.458,-3.136,1.574,0.236
2018-02-05T12:00:00.000,2.450,-3.116,1.563,0.243
2018-02-05T18:00:00.000,2.448,-3.104,1.565,0.241
2018-02-06T00:00:00.000,2.447,-3.109,1.567,0.241
2018-02-06T06:00:00.000,2.448,-3.111,1.576,0.248
2018-02-06T12:00:00.000,2.447,-3.097,1.576,0.265
2018-02-06T18:00:00.000,2.444,-3.097,1.578,0.270
2018-02-07T00:00:00.000,2.443,-3.101,1.583,0.272
2018-02-07T06:00:00.000,2.447,-3.091,1.582,0.272
2018-02-07T12:00:00.000,2.449,-3.092,1.582,0.280
2018-02-07T18:00:00.000,2.453,-3.104,1.584,0.287
2018-02-08T00:00:00.000,2.456,-3.088,1.573,0.293
2018-02-08T06:00:00.000,2.455,-3.087,1.569,0.296
2018-02-08T12:00:00.000,2.447,-3.086,1.567,0.296
2018-02-08T18:00:00.000,2.445,-3.071,1.563,0.303
2018-02-09T00:00:00.000,2.446,-3.077,1.580,0.298
2018-02-09T06:00:00.000,2.448,-3.077,1.580,0.299
2018-02-09T12:00:00.000,2.447,-3.088,1.579,0.302
2018-02-09T18:00:00.000,2.445,-3.084,1.578,0.310
2018-02-10T00:00:00.000,2.442,-3.106,1.585,0.308
2018-02-10T06:00:00.000,2.436,-3.110,1.579,0.303
2018-02-10T12:00:00.000,2.433,-3.118,1.565,0.286
2018-02-10T18:00:00.000,2.434,-3.107,1.558,0.271
2018-02-11T00:00:00.000,2.429,-3.111,1.563,0.274
2018-02-11T06:00:00.000,2.425,-3.118,1.569,0.277
2018-02-11T12:00:00.000,2.431,-3.103,1.567,0.286
2018-02-11T18:00:00.000,2.434,-3.107,1.579,0.305
2018-02-12T00:00:00.000,2.432,-3.108,1.596,0.317
2018-02-12T06:00:00.000,2.437,-3.102,1.592,0.321
2018-02-12T12:00:00.000,2.437,-3.085,1.578,0.312
2018-02-12T18:00:00.000,2.437,-3.086,1.576,0.319
2018-02-13T00:00:00.000,2.433,-3.085,1.577,0.326
2018-02-13T06:00:00.000,2.433,-3.098,1.586,0.337
2018-02-13T12:00:00.000,2.436,-3.084,1.570,0.335
2018-02-13T18:00:00.000,2.438,-3.075,1.558,0.327
2018-02-14T00:00:00.000,2.438,-3.068,1.575,0.321
2018-02-14T06:00:00.000,2.435,-3.077,1.577,0.317
2018-02-14T12:00:00.000,2.441,-3.078,1.568,0.318
2018-02-14T18:00:00.000,2.448,-3.085,1.569,0.332
2018-02-15T00:00:00.000,2.448,-3.083,1.582,0.341
2018-02-15T06:00:00.000,2.452,-3.080,1.584,0.333
2018-02-15T12:00:00.000,2.455,-3.075,1.558,0.342
2018-02-15T18:00:00.000,2.453,-3.066,1.550,0.345
2018-02-16T00:00:00.000,2.450,-3.065,1.572,0.358
2018-02-16T06:00:00.000,2.443,-3.061,1.576,0.362
2018-02-16T12:00:00.000,2.442,-3.049,1.557,0.357
2018-02-16T18:00:00.000,2.443,-3.061,1.562,0.367
2018-02-17T00:00:00.000,2.443,-3.065,1.565,0.357
2018-02-17T06:00:00.000,2.441,-3.076,1.556,0.356
2018-02-17T12:00:00.000,2.444,-3.069,1.547,0.339
2018-02-17T18:00:00.000,2.441,-3.069,1.543,0.335
2018-02-18T00:00:00.000,2.440,-3.077,1.547,0.340
2018-02-18T06:00:00.000,2.436,-3.066,1.553,0.338
2018-02-18T12:00:00.000,2.434,-3.051,1.550,0.331
2018-02-18T18:00:00.000,2.439,-3.044,1.545,0.343
2018-02-19T00:00:00.000,2.445,-3.060,1.549,0.353
2018-02-19T06:00:00.000,2.448,-3.075,1.552,0.362
2018-02-19T12:00:00.000,2.453,-3.067,1.541,0.352
2018-02-19T18:00:00.000,2.454,-3.063,1.541,0.364
2018-02-20T00:00:00.000,2.461,-3.072,1.557,0.378
2018-02-20T06:00:00.000,2.461,-3.066,1.553,0.380
2018-02-20T12:00:00.000,2.462,-3.062,1.549,0.367
2018-02-20T18:00:00.000,2.464,-3.065,1.551,0.361
2018-02-21T00:00:00.000,2.466,-3.068,1.550,0.358
2018-02-21T06:00:00.000,2.466,-3.082,1.562,0.377
2018-02-21T12:00:00.000,2.468,-3.068,1.563,0.363
2018-02-21T18:00:00.000,2.471,-3.068,1.545,0.344
2018-02-22T00:00:00.000,2.473,-3.074,1.555,0.360
2018-02-22T06:00:00.000,2.476,-3.088,1.559,0.367
2018-02-22T12:00:00.000,2.480,-3.082,1.547,0.355
2018-02-22T18:00:00.000,2.486,-3.088,1.551,0.366
2018-02-23T00:00:00.000,2.488,-3.089,1.548,0.361
2018-02-23T06:00:00.000,2.483,-3.102,1.547,0.362
2018-02-23T12:00:00.000,2.483,-3.090,1.541,0.348
2018-02-23T18:00:00.000,2.480,-3.078,1.547,0.345
2018-02-24T00:00:00.000,2.479,-3.092,1.569,0.349
2018-02-24T06:00:00.000,2.479,-3.098,1.563,0.354
2018-02-24T12:00:00.000,2.484,-3.082,1.549,0.345
2018-02-24T18:00:00.000,2.484,-3.084,1.555,0.345
2018-02-25T00:00:00.000,2.484,-3.100,1.558,0.351
2018-02-25T06:00:00.000,2.478,-3.096,1.569,0.348
2018-02-25T12:00:00.000,2.480,-3.081,1.543,0.342
2018-02-25T18:00:00.000,2.488,-3.081,1.548,0.350
2018-02-26T00:00:00.000,2.490,-3.083,1.564,0.355
2018-02-26T06:00:00.000,2.488,-3.092,1.565,0.361
2018-02-26T12:00:00.000,2.489,-3.066,1.557,0.354
2018-02-26T18:00:00.000,2.485,-3.061,1.565,0.351
2018-02-27T00:00:00.000,2.486,-3.064,1.558,0.347
2018-02-27T06:00:00.000,2.487,-3.069,1.549,0.347
2018-02-27T12:00:00.000,2.494,-3.062,1.541,0.350
2018-02-27T18:00:00.000,2.501,-3.051,1.538,0.354
2018-02-28T00:00:00.000,2.497,-3.065,1.555,0.366
2018-02-28T06:00:00.000,2.489,-3.072,1.557,0.372
2018-02-28T12:00:00.000,2.487,-3.033,1.538,0.383
2018-02-28T18:00:00.000,2.482,-3.023,1.542,0.379
2018-03-01T00:00:00.000,2.475,-3.036,1.546,0.375
2018-03-01T06:00:00.000,2.473,-3.049,1.550,0.377
2018-03-01T12:00:00.000,2.472,-3.041,1.556,0.384
2018-03-01T18:00:00.000,2.473,-3.045,1.561,0.385
2018-03-02T00:00:00.000,2.472,-3.045,1.568,0.381
2018-03-02T06:00:00.000,2.471,-3.038,1.562,0.395
2018-03-02T12:00:00.000,2.475,-3.019,1.556,0.403
2018-03-02T18:00:00.000,2.473,-3.017,1.551,0.402
2018-03-03T00:00:00.000,2.469,-3.030,1.557,0.389
2018-03-03T06:00:00.000,2.471,-3.049,1.558,0.369
2018-03-03T12:00:00.000,2.476,-3.031,1.553,0.376
2018-03-03T18:00:00.000,2.476,-3.028,1.546,0.359
2018-03-04T00:00:00.000,2.471,-3.051,1.561,0.338
2018-03-04T06:00:00.000,2.465,-3.057,1.558,0.318
2018-03-04T12:00:00.000,2.468,-3.058,1.550,0.325
2018-03-04T18:00:00.000,2.463,-3.071,1.555,0.320
2018-03-05T00:00:00.000,2.461,-3.089,1.567,0.305
2018-03-05T06:00:00.000,2.461,-3.086,1.564,0.303
2018-03-05T12:00:00.000,2.463,-3.068,1.561,0.313
2018-03-05T18:00:00.000,2.465,-3.069,1.560,0.315
2018-03-06T00:00:00.000,2.467,-3.076,1.561,0.308
2018-03-06T06:00:00.000,2.462,-3.075,1.564,0.310
2018-03-06T12:00:00.000,2.465,-3.061,1.556,0.326
2018-03-06T18:00:00.000,2.466,-3.051,1.557,0.331
2018-03-07T00:00:00.000,2.468,-3.050,1.557,0.341
2018-03-07T06:00:00.000,2.469,-3.044,1.561,0.330
2018-03-07T12:00:00.000,2.462,-3.043,1.554,0.339
2018-03-07T18:00:00.000,2.460,-3.040,1.562,0.340
2018-03-08T00:00:00.000,2.459,-3.055,1.575,0.324
2018-03-08T06:00:00.000,2.458,-3.071,1.581,0.308
2018-03-08T12:00:00.000,2.453,-3.064,1.573,0.313
2018-03-08T18:00:00.000,2.455,-3.072,1.568,0.314
2018-03-09T00:00:00.000,2.455,-3.076,1.577,0.309
2018-03-09T06:00:00.000,2.452,-3.080,1.575,0.311
2018-03-09T12:00:00.000,2.451,-3.074,1.568,0.292
2018-03-09T18:00:00.000,2.445,-3.067,1.573,0.294
2018-03-10T00:00:00.000,2.445,-3.058,1.574,0.314
2018-03-10T06:00:00.000,2.449,-3.058,1.564,0.347
2018-03-10T12:00:00.000,2.452,-3.051,1.566,0.369
2018-03-10T18:00:00.000,2.455,-3.052,1.561,0.375
2018-03-11T00:00:00.000,2.452,-3.066,1.580,0.356
2018-03-11T06:00:00.000,2.449,-3.078,1.571,0.351
2018-03-11T12:00:00.000,2.448,-3.072,1.573,0.360
2018-03-11T18:00:00.000,2.447,-3.072,1.575,0.354
2018-03-12T00:00:00.000,2.453,-3.075,1.589,0.344
2018-03-12T06:00:00.000,2.456,-3.090,1.587,0.328
2018-03-12T12:00:00.000,2.456,-3.099,1.584,0.319
2018-03-12T18:00:00.000,2.456,-3.094,1.583,0.317
2018-03-13T00:00:00.000,2.458,-3.091,1.587,0.322
2018-03-13T06:00:00.000,2.456,-3.092,1.586,0.322
2018-03-13T12:00:00.000,2.459,-3.088,1.585,0.324
2018-03-13T18:00:00.000,2.465,-3.077,1.580,0.328
2018-03-14T00:00:00.000,2.462,-3.088,1.594,0.322
2018-03-14T06:00:00.000,2.460,-3.104,1.590,0.315
2018-03-14T12:00:00.000,2.463,-3.106,1.578,0.329
2018-03-14T18:00:00.000,2.465,-3.109,1.584,0.331
2018-03-15T00:00:00.000,2.468,-3.119,1.594,0.330
2018-03-15T06:00:00.000,2.475,-3.125,1.604,0.323
2018-03-15T12:00:00.000,2.483,-3.118,1.599,0.324
2018-03-15T18:00:00.000,2.486,-3.108,1.602,0.322
2018-03-16T00:00:00.000,2.484,-3.109,1.606,0.311
2018-03-16T06:00:00.000,2.481,-3.120,1.611,0.302
2018-03-16T12:00:00.000,2.482,-3.108,1.594,0.290
2018-03-16T18:00:00.000,2.484,-3.103,1.584,0.287
2018-03-17T00:00:00.000,2.489,-3.101,1.591,0.283
2018-03-17T06:00:00.000,2.490,-3.106,1.589,0.282
2018-03-17T12:00:00.000,2.498,-3.106,1.576,0.278
2018-03-17T18:00:00.000,2.498,-3.111,1.573,0.284
2018-03-18T00:00:00.000,2.497,-3.113,1.579,0.290
2018-03-18T06:00:00.000,2.496,-3.115,1.583,0.304
2018-03-18T12:00:00.000,2.498,-3.124,1.592,0.313
2018-03-18T18:00:00.000,2.496,-3.119,1.579,0.319
2018-03-19T00:00:00.000,2.492,-3.121,1.596,0.332
2018-03-19T06:00:00.000,2.489,-3.119,1.586,0.344
2018-03-19T12:00:00.000,2.484,-3.136,1.588,0.344
2018-03-19T18:00:00.000,2.483,-3.126,1.583,0.347
2018-03-20T00:00:00.000,2.476,-3.121,1.577,0.358
2018-03-20T06:00:00.000,2.471,-3.111,1.577,0.370
2018-03-20T12:00:00.000,2.469,-3.101,1.563,0.359
2018-03-20T18:00:00.000,2.473,-3.090,1.563,0.361
2018-03-21T00:00:00.000,2.474,-3.091,1.572,0.373
2018-03-21T06:00:00.000,2.481,-3.107,1.581,0.371
2018-03-21T12:00:00.000,2.485,-3.097,1.569,0.354
2018-03-21T18:00:00.000,2.485,-3.093,1.579,0.362
2018-03-22T00:00:00.000,2.487,-3.105,1.584,0.370
2018-03-22T06:00:00.000,2.485,-3.105,1.575,0.368
2018-03-22T12:00:00.000,2.483,-3.100,1.585,0.373
2018-03-22T18:00:00.000,2.483,-3.095,1.575,0.372
2018-03-23T00:00:00.000,2.482,-3.089,1.568,0.365
2018-03-23T06:00:00.000,2.484,-3.077,1.559,0.357
2018-03-23T12:00:00.000,2.483,-3.078,1.553,0.346
2018-03-23T18:00:00.000,2.486,-3.065,1.561,0.326
2018-03-24T00:00:00.000,2.486,-3.064,1.561,0.317
2018-03-24T06:00:00.000,2.483,-3.050,1.565,0.317
2018-03-24T12:00:00.000,2.481,-3.046,1.551,0.322
2018-03-24T18:00:00.000,2.483,-3.034,1.549,0.330
2018-03-25T00:00:00.000,2.482,-3.039,1.552,0.348
2018-03-25T06:00:00.000,2.485,-3.041,1.546,0.349
2018-03-25T12:00:00.000,2.486,-3.031,1.543,0.334
2018-03-25T18:00:00.000,2.482,-3.041,1.556,0.328
2018-03-26T00:00:00.000,2.482,-3.034,1.540,0.325
2018-03-26T06:00:00.000,2.477,-3.028,1.543,0.326
2018-03-26T12:00:00.000,2.475,-3.011,1.528,0.321
2018-03-26T18:00:00.000,2.473,-3.005,1.526,0.321
2018-03-27T00:00:00.000,2.474,-2.997,1.536,0.333
2018-03-27T06:00:00.000,2.478,-2.983,1.542,0.332
2018-03-27T12:00:00.000,2.481,-2.980,1.533,0.327
2018-03-27T18:00:00.000,2.484,-3.001,1.547,0.337
2018-03-28T00:00:00.000,2.486,-3.003,1.547,0.339
2018-03-28T06:00:00.000,2.482,-3.003,1.554,0.342
2018-03-28T12:00:00.000,2.479,-2.991,1.544,0.328
2018-03-28T18:00:00.000,2.483,-2.986,1.548,0.326
2018-03-29T00:00:00.000,2.486,-2.990,1.549,0.320
2018-03-29T06:00:00.000,2.486,-2.994,1.545,0.321
2018-03-29T12:00:00.000,2.489,-2.988,1.553,0.305
2018-03-29T18:00:00.000,2.492,-2.993,1.544,0.289
2018-03-30T00:00:00.000,2.493,-3.009,1.545,0.278
2018-03-30T06:00:00.000,2.497,-3.011,1.554,0.259
2018-03-30T12:00:00.000,2.498,-3.024,1.558,0.241
2018-03-30T18:00:00.000,2.503,-3.025,1.560,0.223
2018-03-31T00:00:00.000,2.500,-3.037,1.553,0.209
2018-03-31T06:00:00.000,2.492,-3.028,1.567,0.191
2018-03-31T12:00:00.000,2.487,-3.041,1.572,0.184
2018-03-31T18:00:00.000,2.487,-3.044,1.572,0.186
2018-04-01T00:00:00.000,2.484,-3.051,1.565,0.172
2018-04-01T06:00:00.000,2.481,-3.055,1.564,0.152
2018-04-01T12:00:00.000,2.481,-3.048,1.575,0.137
2018-04-01T18:00:00.000,2.482,-3.034,1.569,0.129
2018-04-02T00:00:00.000,2.481,-3.027,1.560,0.132
2018-04-02T06:00:00.000,2.477,-3.034,1.559,0.135
2018-04-02T12:00:00.000,2.478,-3.029,1.559,0.134
2018-04-02T18:00:00.000,2.482,-3.048,1.553,0.142
2018-04-03T00:00:00.000,2.486,-3.048,1.559,0.142
2018-04-03T06:00:00.000,2.492,-3.036,1.564,0.137
2018-04-03T12:00:00.000,2.492,-3.026,1.562,0.142
2018-04-03T18:00:00.000,2.494,-3.029,1.578,0.139
2018-04-04T00:00:00.000,2.498,-3.042,1.572,0.137
2018-04-04T06:00:00.000,2.498,-3.034,1.571,0.143
2018-04-04T12:00:00.000,2.498,-3.038,1.580,0.138
2018-04-04T18:00:00.000,2.498,-3.045,1.573,0.127
2018-04-05T00:00:00.000,2.496,-3.043,1.567,0.129
2018-04-05T06:00:00.000,2.494,-3.044,1.570,0.133
2018-04-05T12:00:00.000,2.500,-3.043,1.580,0.127
2018-04-05T18:00:00.000,2.502,-3.050,1.585,0.141
2018-04-06T00:00:00.000,2.506,-3.049,1.583,0.153
2018-04-06T06:00:00.000,2.512,-3.042,1.581,0.183
2018-04-06T12:00:00.000,2.521,-3.039,1.584,0.206
2018-04-06T18:00:00.000,2.525,-3.049,1.583,0.194
2018-04-07T00:00:00.000,2.523,-3.045,1.578,0.187
2018-04-07T06:00:00.000,2.524,-3.038,1.584,0.189
2018-04-07T12:00:00.000,2.527,-3.050,1.596,0.191
2018-04-07T18:00:00.000,2.528,-3.046,1.593,0.184
2018-04-08T00:00:00.000,2.534,-3.038,1.578,0.185
2018-04-08T06:00:00.000,2.531,-3.044,1.590,0.164
2018-04-08T12:00:00.000,2.534,-3.050,1.582,0.156
2018-04-08T18:00:00.000,2.534,-3.042,1.587,0.162
2018-04-09T00:00:00.000,2.533,-3.049,1.598,0.161
2018-04-09T06:00:00.000,2.534,-3.050,1.596,0.166
2018-04-09T12:00:00.000,2.537,-3.058,1.596,0.169
2018-04-09T18:00:00.000,2.544,-3.074,1.594,0.167
2018-04-10T00:00:00.000,2.542,-3.073,1.585,0.157
2018-04-10T06:00:00.000,2.542,-3.077,1.595,0.158
2018-04-10T12:00:00.000,2.544,-3.074,1.590,0.172
2018-04-10T18:00:00.000,2.546,-3.073,1.585,0.169
2018-04-11T00:00:00.000,2.540,-3.068,1.587,0.158
2018-04-11T06:00:00.000,2.543,-3.071,1.583,0.152
2018-04-11T12:00:00.000,2.545,-3.081,1.576,0.151
2018-04-11T18:00:00.000,2.542,-3.088,1.579,0.154
2018-04-12T00:00:00.000,2.541,-3.079,1.582,0.142
2018-04-12T06:00:00.000,2.545,-3.070,1.589,0.133
2018-04-12T12:00:00.000,2.548,-3.073,1.593,0.128
2018-04-12T18:00:00.000,2.548,-3.049,1.587,0.131
2018-04-13T00:00:00.000,2.550,-3.052,1.598,0.132
2018-04-13T06:00:00.000,2.545,-3.039,1.574,0.135
2018-04-13T12:00:00.000,2.544,-3.054,1.580,0.138
2018-04-13T18:00:00.000,2.548,-3.049,1.584,0.139
2018-04-14T00:00:00.000,2.547,-3.044,1.589,0.137
2018-04-14T06:00:00.000,2.547,-3.046,1.582,0.151
2018-04-14T12:00:00.000,2.548,-3.044,1.588,0.154
2018-04-14T18:00:00.000,2.550,-3.033,1.582,0.161
2018-04-15T00:00:00.000,2.553,-3.023,1.585,0.168
2018-04-15T06:00:00.000,2.550,-3.013,1.583,0.185
2018-04-15T12:00:00.000,2.556,-3.018,1.590,0.184
2018-04-15T18:00:00.000,2.557,-3.020,1.587,0.200
2018-04-16T00:00:00.000,2.563,-3.020,1.597,0.209
2018-04-16T06:00:00.000,2.570,-3.023,1.590,0.222
2018-04-16T12:00:00.000,2.572,-3.020,1.598,0.226
2018-04-16T18:00:00.000,2.576,-3.022,1.594,0.233
2018-04-17T00:00:00.000,2.571,-3.013,1.581,0.234
2018-04-17T06:00:00.000,2.573,-3.011,1.590,0.235
2018-04-17T12:00:00.000,2.572,-3.018,1.592,0.226
2018-04-17T18:00:00.000,2.579,-3.019,1.593,0.233
2018-04-18T00:00:00.000,2.588,-3.020,1.594,0.234
2018-04-18T06:00:00.000,2.588,-3.014,1.605,0.240
2018-04-18T12:00:00.000,2.581,-3.017,1.607,0.237
2018-04-18T18:00:00.000,2.583,-3.016,1.605,0.235
2018-04-19T00:00:00.000,2.582,-3.014,1.597,0.236
2018-04-19T06:00:00.000,2.586,-3.016,1.591,0.241
2018-04-19T12:00:00.000,2.587,-3.028,1.596,0.240
2018-04-19T18:00:00.000,2.585,-3.041,1.597,0.239
2018-04-20T00:00:00.000,2.574,-3.020,1.588,0.230
2018-04-20T06:00:00.000,2.569,-3.021,1.586,0.235
2018-04-20T12:00:00.000,2.570,-3.024,1.592,0.233
2018-04-20T18:00:00.000,2.574,-3.022,1.591,0.232
2018-04-21T00:00:00.000,2.579,-3.036,1.587,0.249
2018-04-21T06:00:00.000,2.578,-3.041,1.592,0.264
2018-04-21T12:00:00.000,2.578,-3.029,1.600,0.247
2018-04-21T18:00:00.000,2.573,-3.016,1.596,0.236
2018-04-22T00:00:00.000,2.573,-3.006,1.602,0.237
2018-04-22T06:00:00.000,2.574,-3.021,1.607,0.234
2018-04-22T12:00:00.000,2.576,-3.028,1.601,0.237
2018-04-22T18:00:00.000,2.574,-3.036,1.597,0.239
2018-04-23T00:00:00.000,2.567,-3.027,1.590,0.242
2018-04-23T06:00:00.000,2.566,-3.029,1.594,0.243
2018-04-23T12:00:00.000,2.568,-3.007,1.587,0.240
2018-04-23T18:00:00.000,2.569,-2.991,1.571,0.243
